CLEARING_TEXTO,FCS_ESTACION_RUTABUS,TISC_PERFIL,Count
05/03/2020,(03013) RIO NEGRO,(006) Apoyo Ciudadano,402
05/03/2020,(03014) SAN MARTIN,(002) Adulto Mayor,71
05/03/2020,(03014) SAN MARTIN,(005) Discapacidad,14
05/03/2020,(03014) SAN MARTIN,(006) Apoyo Ciudadano,82
05/03/2020,(04000) Cabecera Calle 80,(002) Adulto Mayor,5024
05/03/2020,(04000) Cabecera Calle 80,(005) Discapacidad,979
05/03/2020,(04000) Cabecera Calle 80,(006) Apoyo Ciudadano,3291
05/03/2020,(04001) Quirigua,(002) Adulto Mayor,318
05/03/2020,(04001) Quirigua,(005) Discapacidad,73
05/03/2020,(04001) Quirigua,(006) Apoyo Ciudadano,240
05/03/2020,(04002) Carrera 90,(002) Adulto Mayor,617
05/03/2020,(04002) Carrera 90,(005) Discapacidad,108
05/03/2020,(04002) Carrera 90,(006) Apoyo Ciudadano,442
05/03/2020,(04003) Avenida Ciudad de Cali,(002) Adulto Mayor,638
05/03/2020,(04003) Avenida Ciudad de Cali,(005) Discapacidad,166
05/03/2020,(04003) Avenida Ciudad de Cali,(006) Apoyo Ciudadano,926
05/03/2020,(04004) La Granja,(002) Adulto Mayor,467
05/03/2020,(04004) La Granja,(005) Discapacidad,100
05/03/2020,(04004) La Granja,(006) Apoyo Ciudadano,409
05/03/2020,(04100) Carrera 77,(002) Adulto Mayor,562
05/03/2020,(04100) Carrera 77,(005) Discapacidad,161
05/03/2020,(04100) Carrera 77,(006) Apoyo Ciudadano,637
05/03/2020,(04101) Minuto de Dios,(002) Adulto Mayor,519
05/03/2020,(04101) Minuto de Dios,(005) Discapacidad,164
05/03/2020,(04101) Minuto de Dios,(006) Apoyo Ciudadano,577
05/03/2020,(04102) Avenida Boyaca,(002) Adulto Mayor,665
05/03/2020,(04102) Avenida Boyaca,(005) Discapacidad,96
05/03/2020,(04102) Avenida Boyaca,(006) Apoyo Ciudadano,567
05/03/2020,(04103) Las Ferias,(002) Adulto Mayor,357
05/03/2020,(04103) Las Ferias,(005) Discapacidad,65
05/03/2020,(04103) Las Ferias,(006) Apoyo Ciudadano,430
05/03/2020,(04104) Avenida 68,(002) Adulto Mayor,644
05/03/2020,(04104) Avenida 68,(005) Discapacidad,164
05/03/2020,(04104) Avenida 68,(006) Apoyo Ciudadano,838
05/03/2020,(04105) Carrera 53,(002) Adulto Mayor,310
05/03/2020,(04105) Carrera 53,(005) Discapacidad,87
05/03/2020,(04105) Carrera 53,(006) Apoyo Ciudadano,341
05/03/2020,(04106) Carrera 47,(002) Adulto Mayor,313
05/03/2020,(04106) Carrera 47,(005) Discapacidad,73
05/03/2020,(04106) Carrera 47,(006) Apoyo Ciudadano,278
05/03/2020,(04107) Escuela Militar,(002) Adulto Mayor,155
05/03/2020,(04107) Escuela Militar,(005) Discapacidad,34
05/03/2020,(04107) Escuela Militar,(006) Apoyo Ciudadano,204
05/03/2020,(04108) El Polo,(002) Adulto Mayor,485
05/03/2020,(04108) El Polo,(005) Discapacidad,113
05/03/2020,(04108) El Polo,(006) Apoyo Ciudadano,530
05/03/2020,(05000) Portal Américas,(002) Adulto Mayor,3284
05/03/2020,(05000) Portal Américas,(005) Discapacidad,2064
05/03/2020,(05000) Portal Américas,(006) Apoyo Ciudadano,10234
05/03/2020,(05001) Patio Bonito,(002) Adulto Mayor,509
05/03/2020,(05001) Patio Bonito,(005) Discapacidad,296
05/03/2020,(05001) Patio Bonito,(006) Apoyo Ciudadano,1933
05/03/2020,(05002) Tintal,(002) Adulto Mayor,847
05/03/2020,(05002) Tintal,(005) Discapacidad,326
05/03/2020,(05002) Tintal,(006) Apoyo Ciudadano,1742
05/03/2020,(05005) Transversal 86,(002) Adulto Mayor,199
05/03/2020,(05005) Transversal 86,(005) Discapacidad,74
05/03/2020,(05005) Transversal 86,(006) Apoyo Ciudadano,235
05/03/2020,(05100) Banderas P. Central,(002) Adulto Mayor,2905
05/03/2020,(05100) Banderas P. Central,(005) Discapacidad,853
05/03/2020,(05100) Banderas P. Central,(006) Apoyo Ciudadano,2672
05/03/2020,(05101) Mandalay - Cr.73,(002) Adulto Mayor,202
05/03/2020,(05101) Mandalay - Cr.73,(005) Discapacidad,35
05/03/2020,(05101) Mandalay - Cr.73,(006) Apoyo Ciudadano,92
05/03/2020,(05102) Av. Américas - Av. Boyacá,(002) Adulto Mayor,350
05/03/2020,(05102) Av. Américas - Av. Boyacá,(005) Discapacidad,89
05/03/2020,(05102) Av. Américas - Av. Boyacá,(006) Apoyo Ciudadano,328
05/03/2020,(05103) Marsella,(002) Adulto Mayor,467
05/03/2020,(05103) Marsella,(005) Discapacidad,134
05/03/2020,(05103) Marsella,(006) Apoyo Ciudadano,475
05/03/2020,(05105) Pradera,(002) Adulto Mayor,713
05/03/2020,(05105) Pradera,(005) Discapacidad,324
05/03/2020,(05105) Pradera,(006) Apoyo Ciudadano,1267
05/03/2020,(05107) Américas - Cr.53,(002) Adulto Mayor,506
05/03/2020,(05107) Américas - Cr.53,(005) Discapacidad,164
05/03/2020,(05107) Américas - Cr.53,(006) Apoyo Ciudadano,901
05/03/2020,(06000) Portal Eldorado,(002) Adulto Mayor,2675
05/03/2020,(06000) Portal Eldorado,(005) Discapacidad,1203
05/03/2020,(06000) Portal Eldorado,(006) Apoyo Ciudadano,4953
05/03/2020,(06001) Modelia,(002) Adulto Mayor,333
05/03/2020,(06001) Modelia,(005) Discapacidad,92
05/03/2020,(06001) Modelia,(006) Apoyo Ciudadano,594
05/03/2020,(06002) Normandía,(002) Adulto Mayor,385
05/03/2020,(06002) Normandía,(005) Discapacidad,94
05/03/2020,(06002) Normandía,(006) Apoyo Ciudadano,420
05/03/2020,(06100) Av. Rojas,(002) Adulto Mayor,459
05/03/2020,(06100) Av. Rojas,(005) Discapacidad,108
05/03/2020,(06100) Av. Rojas,(006) Apoyo Ciudadano,509
05/03/2020,(06101) El Tiempo,(002) Adulto Mayor,610
05/03/2020,(06101) El Tiempo,(005) Discapacidad,199
05/03/2020,(06101) El Tiempo,(006) Apoyo Ciudadano,787
05/03/2020,(06102) Salitre El Greco,(002) Adulto Mayor,553
05/03/2020,(06102) Salitre El Greco,(005) Discapacidad,189
05/03/2020,(06102) Salitre El Greco,(006) Apoyo Ciudadano,605
05/03/2020,(06103) CAN,(002) Adulto Mayor,549
05/03/2020,(06103) CAN,(005) Discapacidad,128
05/03/2020,(06103) CAN,(006) Apoyo Ciudadano,647
05/03/2020,(06104) Gobernación,(002) Adulto Mayor,356
05/03/2020,(06104) Gobernación,(005) Discapacidad,89
05/03/2020,(06104) Gobernación,(006) Apoyo Ciudadano,425
05/03/2020,(06105) Quinta Paredes,(002) Adulto Mayor,189
05/03/2020,(06105) Quinta Paredes,(005) Discapacidad,35
05/03/2020,(06105) Quinta Paredes,(006) Apoyo Ciudadano,236
05/03/2020,(06106) Recinto Ferial,(002) Adulto Mayor,401
05/03/2020,(06106) Recinto Ferial,(005) Discapacidad,108
05/03/2020,(06106) Recinto Ferial,(006) Apoyo Ciudadano,498
05/03/2020,(06107) Ciudad Universitaria,(002) Adulto Mayor,442
05/03/2020,(06107) Ciudad Universitaria,(005) Discapacidad,138
05/03/2020,(06107) Ciudad Universitaria,(006) Apoyo Ciudadano,570
05/03/2020,(06108) Concejo de Bogotá,(002) Adulto Mayor,321
05/03/2020,(06108) Concejo de Bogotá,(005) Discapacidad,84
05/03/2020,(06108) Concejo de Bogotá,(006) Apoyo Ciudadano,405
05/03/2020,(06109) Centro Memoria,(002) Adulto Mayor,302
05/03/2020,(06109) Centro Memoria,(005) Discapacidad,145
05/03/2020,(06109) Centro Memoria,(006) Apoyo Ciudadano,613
05/03/2020,(06111) Universidades,(002) Adulto Mayor,740
05/03/2020,(06111) Universidades,(005) Discapacidad,216
05/03/2020,(06111) Universidades,(006) Apoyo Ciudadano,967
05/03/2020,(07000) Portal Sur,(002) Adulto Mayor,3256
05/03/2020,(07000) Portal Sur,(005) Discapacidad,1418
05/03/2020,(07000) Portal Sur,(006) Apoyo Ciudadano,8356
05/03/2020,(07001) PERDOMO,(002) Adulto Mayor,386
05/03/2020,(07001) PERDOMO,(005) Discapacidad,119
05/03/2020,(07001) PERDOMO,(006) Apoyo Ciudadano,619
05/03/2020,(07002) MADELENA,(002) Adulto Mayor,455
05/03/2020,(07002) MADELENA,(005) Discapacidad,105
05/03/2020,(07002) MADELENA,(006) Apoyo Ciudadano,509
05/03/2020,(07003) SEVILLANA,(002) Adulto Mayor,174
05/03/2020,(07003) SEVILLANA,(005) Discapacidad,93
05/03/2020,(07003) SEVILLANA,(006) Apoyo Ciudadano,395
05/03/2020,(07004) VENECIA,(002) Adulto Mayor,569
05/03/2020,(07004) VENECIA,(005) Discapacidad,209
05/03/2020,(07004) VENECIA,(006) Apoyo Ciudadano,1112
05/03/2020,(07005) ALQUERIA,(002) Adulto Mayor,493
05/03/2020,(07005) ALQUERIA,(005) Discapacidad,167
05/03/2020,(07005) ALQUERIA,(006) Apoyo Ciudadano,701
05/03/2020,(07006) General Santander,(002) Adulto Mayor,463
05/03/2020,(07006) General Santander,(005) Discapacidad,192
05/03/2020,(07006) General Santander,(006) Apoyo Ciudadano,1045
05/03/2020,(07007) NQS - Calle 38A Sur,(002) Adulto Mayor,494
05/03/2020,(07007) NQS - Calle 38A Sur,(005) Discapacidad,139
05/03/2020,(07007) NQS - Calle 38A Sur,(006) Apoyo Ciudadano,555
05/03/2020,(07008) NQS - Calle 30 Sur,(002) Adulto Mayor,256
05/03/2020,(07008) NQS - Calle 30 Sur,(005) Discapacidad,63
05/03/2020,(07008) NQS - Calle 30 Sur,(006) Apoyo Ciudadano,205
05/03/2020,(07009) SENA,(002) Adulto Mayor,595
05/03/2020,(07009) SENA,(005) Discapacidad,206
05/03/2020,(07009) SENA,(006) Apoyo Ciudadano,751
05/03/2020,(07010) Bosa,(002) Adulto Mayor,198
05/03/2020,(07010) Bosa,(005) Discapacidad,114
05/03/2020,(07010) Bosa,(006) Apoyo Ciudadano,724
05/03/2020,(07101) CASTELLANA,(002) Adulto Mayor,207
05/03/2020,(07101) CASTELLANA,(005) Discapacidad,74
05/03/2020,(07101) CASTELLANA,(006) Apoyo Ciudadano,506
05/03/2020,(07102) NQS - CALLE 75,(002) Adulto Mayor,354
05/03/2020,(07102) NQS - CALLE 75,(005) Discapacidad,113
05/03/2020,(07102) NQS - CALLE 75,(006) Apoyo Ciudadano,680
05/03/2020,(07103) AV. CHILE,(002) Adulto Mayor,729
05/03/2020,(07103) AV. CHILE,(005) Discapacidad,292
05/03/2020,(07103) AV. CHILE,(006) Apoyo Ciudadano,1256
05/03/2020,(07104) Simon Bolivar,(002) Adulto Mayor,645
05/03/2020,(07104) Simon Bolivar,(005) Discapacidad,153
05/03/2020,(07104) Simon Bolivar,(006) Apoyo Ciudadano,665
05/03/2020,(07105) MOVISTAR ARENA,(002) Adulto Mayor,468
05/03/2020,(07105) MOVISTAR ARENA,(005) Discapacidad,116
05/03/2020,(07105) MOVISTAR ARENA,(006) Apoyo Ciudadano,497
05/03/2020,(07106) EL CAMPIN,(002) Adulto Mayor,763
05/03/2020,(07106) EL CAMPIN,(005) Discapacidad,185
05/03/2020,(07106) EL CAMPIN,(006) Apoyo Ciudadano,861
05/03/2020,(07107) U. NACIONAL,(002) Adulto Mayor,613
05/03/2020,(07107) U. NACIONAL,(005) Discapacidad,155
05/03/2020,(07107) U. NACIONAL,(006) Apoyo Ciudadano,713
05/03/2020,(07108) Av. El Dorado,(002) Adulto Mayor,324
05/03/2020,(07108) Av. El Dorado,(005) Discapacidad,71
05/03/2020,(07108) Av. El Dorado,(006) Apoyo Ciudadano,312
05/03/2020,(07109) CAD,(002) Adulto Mayor,872
05/03/2020,(07109) CAD,(005) Discapacidad,220
05/03/2020,(07109) CAD,(006) Apoyo Ciudadano,962
05/03/2020,(07110) PALOQUEMAO,(002) Adulto Mayor,549
05/03/2020,(07110) PALOQUEMAO,(005) Discapacidad,199
05/03/2020,(07110) PALOQUEMAO,(006) Apoyo Ciudadano,1091
05/03/2020,(07111) NQS - RICAURTE,(002) Adulto Mayor,743
05/03/2020,(07111) NQS - RICAURTE,(005) Discapacidad,215
05/03/2020,(07111) NQS - RICAURTE,(006) Apoyo Ciudadano,1131
05/03/2020,(07112) COMUNEROS,(002) Adulto Mayor,714
05/03/2020,(07112) COMUNEROS,(005) Discapacidad,209
05/03/2020,(07112) COMUNEROS,(006) Apoyo Ciudadano,771
05/03/2020,(07113) SANTA ISABEL,(002) Adulto Mayor,418
05/03/2020,(07113) SANTA ISABEL,(005) Discapacidad,120
05/03/2020,(07113) SANTA ISABEL,(006) Apoyo Ciudadano,404
05/03/2020,(07200) Tygua-San José,(002) Adulto Mayor,182
05/03/2020,(07200) Tygua-San José,(005) Discapacidad,74
05/03/2020,(07200) Tygua-San José,(006) Apoyo Ciudadano,221
05/03/2020,(07201) Guatoque -Veraguas,(002) Adulto Mayor,243
05/03/2020,(07201) Guatoque -Veraguas,(005) Discapacidad,73
05/03/2020,(07201) Guatoque -Veraguas,(006) Apoyo Ciudadano,313
05/03/2020,(07503) SAN MATEO,(002) Adulto Mayor,2157
05/03/2020,(07503) SAN MATEO,(005) Discapacidad,543
05/03/2020,(07503) SAN MATEO,(006) Apoyo Ciudadano,3035
05/03/2020,(07504) TERREROS,(002) Adulto Mayor,924
05/03/2020,(07504) TERREROS,(005) Discapacidad,297
05/03/2020,(07504) TERREROS,(006) Apoyo Ciudadano,2139
05/03/2020,(07505) LEON XIII,(002) Adulto Mayor,470
05/03/2020,(07505) LEON XIII,(005) Discapacidad,157
05/03/2020,(07505) LEON XIII,(006) Apoyo Ciudadano,829
05/03/2020,(07506) DESPENSA,(002) Adulto Mayor,127
05/03/2020,(07506) DESPENSA,(005) Discapacidad,52
05/03/2020,(07506) DESPENSA,(006) Apoyo Ciudadano,366
05/03/2020,(08000) Portal Tunal,(002) Adulto Mayor,2017
05/03/2020,(08000) Portal Tunal,(005) Discapacidad,1565
05/03/2020,(08000) Portal Tunal,(006) Apoyo Ciudadano,8764
05/03/2020,(08001) Parque el Tunal,(002) Adulto Mayor,164
05/03/2020,(08001) Parque el Tunal,(005) Discapacidad,119
05/03/2020,(08001) Parque el Tunal,(006) Apoyo Ciudadano,611
05/03/2020,(08002) Biblioteca,(002) Adulto Mayor,157
05/03/2020,(08002) Biblioteca,(005) Discapacidad,142
05/03/2020,(08002) Biblioteca,(006) Apoyo Ciudadano,464
05/03/2020,(08100) Portal Tunal Cable,(002) Adulto Mayor,1
05/03/2020,(08100) Portal Tunal Cable,(006) Apoyo Ciudadano,5
05/03/2020,(09000) Cabecera Usme,(002) Adulto Mayor,2476
05/03/2020,(09000) Cabecera Usme,(005) Discapacidad,1954
05/03/2020,(09000) Cabecera Usme,(006) Apoyo Ciudadano,8919
05/03/2020,(09001) Molinos,(002) Adulto Mayor,1080
05/03/2020,(09001) Molinos,(005) Discapacidad,833
05/03/2020,(09001) Molinos,(006) Apoyo Ciudadano,3498
05/03/2020,(09002) Consuelo,(002) Adulto Mayor,130
05/03/2020,(09002) Consuelo,(005) Discapacidad,121
05/03/2020,(09002) Consuelo,(006) Apoyo Ciudadano,494
05/03/2020,(09003) Socorro,(002) Adulto Mayor,129
05/03/2020,(09003) Socorro,(005) Discapacidad,114
05/03/2020,(09003) Socorro,(006) Apoyo Ciudadano,505
05/03/2020,(09004) Santa Lucía,(002) Adulto Mayor,567
05/03/2020,(09004) Santa Lucía,(005) Discapacidad,422
05/03/2020,(09004) Santa Lucía,(006) Apoyo Ciudadano,2289
05/03/2020,(09100) Calle 40 Sur,(002) Adulto Mayor,889
05/03/2020,(09100) Calle 40 Sur,(005) Discapacidad,567
05/03/2020,(09100) Calle 40 Sur,(006) Apoyo Ciudadano,2464
05/03/2020,(09101) Quiroga,(002) Adulto Mayor,227
05/03/2020,(09101) Quiroga,(005) Discapacidad,189
05/03/2020,(09101) Quiroga,(006) Apoyo Ciudadano,556
05/03/2020,(09103) Olaya,(002) Adulto Mayor,686
05/03/2020,(09103) Olaya,(005) Discapacidad,403
05/03/2020,(09103) Olaya,(006) Apoyo Ciudadano,1182
05/03/2020,(09104) Restrepo,(002) Adulto Mayor,1340
05/03/2020,(09104) Restrepo,(005) Discapacidad,726
05/03/2020,(09104) Restrepo,(006) Apoyo Ciudadano,2946
05/03/2020,(09105) Río Fucha,(002) Adulto Mayor,393
05/03/2020,(09105) Río Fucha,(005) Discapacidad,185
05/03/2020,(09105) Río Fucha,(006) Apoyo Ciudadano,533
05/03/2020,(09106) Nariño,(002) Adulto Mayor,339
05/03/2020,(09106) Nariño,(005) Discapacidad,160
05/03/2020,(09106) Nariño,(006) Apoyo Ciudadano,581
05/03/2020,(09107) Hortúa,(002) Adulto Mayor,559
05/03/2020,(09107) Hortúa,(005) Discapacidad,392
05/03/2020,(09107) Hortúa,(006) Apoyo Ciudadano,932
05/03/2020,(09108) Hospital,(002) Adulto Mayor,88
05/03/2020,(09108) Hospital,(005) Discapacidad,133
05/03/2020,(09108) Hospital,(006) Apoyo Ciudadano,195
05/03/2020,(09109) Tercer Milenio,(002) Adulto Mayor,295
05/03/2020,(09109) Tercer Milenio,(005) Discapacidad,113
05/03/2020,(09109) Tercer Milenio,(006) Apoyo Ciudadano,455
05/03/2020,(09110) Avenida Jimenez,(002) Adulto Mayor,2179
05/03/2020,(09110) Avenida Jimenez,(005) Discapacidad,869
05/03/2020,(09110) Avenida Jimenez,(006) Apoyo Ciudadano,3306
05/03/2020,(09111) Calle 19,(002) Adulto Mayor,1044
05/03/2020,(09111) Calle 19,(005) Discapacidad,309
05/03/2020,(09111) Calle 19,(006) Apoyo Ciudadano,1190
05/03/2020,(09113) Calle 22,(002) Adulto Mayor,352
05/03/2020,(09113) Calle 22,(005) Discapacidad,215
05/03/2020,(09113) Calle 22,(006) Apoyo Ciudadano,603
05/03/2020,(09114) Calle 26,(002) Adulto Mayor,808
05/03/2020,(09114) Calle 26,(005) Discapacidad,192
05/03/2020,(09114) Calle 26,(006) Apoyo Ciudadano,1086
05/03/2020,(09115) Calle 34,(002) Adulto Mayor,1173
05/03/2020,(09115) Calle 34,(005) Discapacidad,400
05/03/2020,(09115) Calle 34,(006) Apoyo Ciudadano,1791
05/03/2020,(09116) Avenida 39,(002) Adulto Mayor,967
05/03/2020,(09116) Avenida 39,(005) Discapacidad,247
05/03/2020,(09116) Avenida 39,(006) Apoyo Ciudadano,1152
05/03/2020,(09117) Calle 45,(002) Adulto Mayor,1565
05/03/2020,(09117) Calle 45,(005) Discapacidad,489
05/03/2020,(09117) Calle 45,(006) Apoyo Ciudadano,1935
05/03/2020,(09118) Marly,(002) Adulto Mayor,2810
05/03/2020,(09118) Marly,(005) Discapacidad,941
05/03/2020,(09118) Marly,(006) Apoyo Ciudadano,3140
05/03/2020,(09119) Calle 57,(002) Adulto Mayor,1127
05/03/2020,(09119) Calle 57,(005) Discapacidad,371
05/03/2020,(09119) Calle 57,(006) Apoyo Ciudadano,1396
05/03/2020,(09120) Calle 63,(002) Adulto Mayor,2029
05/03/2020,(09120) Calle 63,(005) Discapacidad,659
05/03/2020,(09120) Calle 63,(006) Apoyo Ciudadano,3287
05/03/2020,(09121) Las Flores,(002) Adulto Mayor,1367
05/03/2020,(09121) Las Flores,(005) Discapacidad,457
05/03/2020,(09121) Las Flores,(006) Apoyo Ciudadano,2039
05/03/2020,(09122) Calle 72,(002) Adulto Mayor,1704
05/03/2020,(09122) Calle 72,(005) Discapacidad,454
05/03/2020,(09122) Calle 72,(006) Apoyo Ciudadano,3028
05/03/2020,(09123) Calle 76,(002) Adulto Mayor,1798
05/03/2020,(09123) Calle 76,(005) Discapacidad,530
05/03/2020,(09123) Calle 76,(006) Apoyo Ciudadano,2442
05/03/2020,(10000) Portal 20 de Julio,(002) Adulto Mayor,1789
05/03/2020,(10000) Portal 20 de Julio,(005) Discapacidad,1088
05/03/2020,(10000) Portal 20 de Julio,(006) Apoyo Ciudadano,5965
05/03/2020,(10001) Country Sur,(002) Adulto Mayor,587
05/03/2020,(10001) Country Sur,(005) Discapacidad,302
05/03/2020,(10001) Country Sur,(006) Apoyo Ciudadano,1241
05/03/2020,(10002) Av. Primero de Mayo,(002) Adulto Mayor,1165
05/03/2020,(10002) Av. Primero de Mayo,(005) Discapacidad,610
05/03/2020,(10002) Av. Primero de Mayo,(006) Apoyo Ciudadano,3203
05/03/2020,(10003) Ciudad Jardín,(002) Adulto Mayor,175
05/03/2020,(10003) Ciudad Jardín,(005) Discapacidad,69
05/03/2020,(10003) Ciudad Jardín,(006) Apoyo Ciudadano,219
05/03/2020,(10004) Policarpa,(002) Adulto Mayor,147
05/03/2020,(10004) Policarpa,(005) Discapacidad,77
05/03/2020,(10004) Policarpa,(006) Apoyo Ciudadano,272
05/03/2020,(10005) Bicentenario,(002) Adulto Mayor,292
05/03/2020,(10005) Bicentenario,(005) Discapacidad,163
05/03/2020,(10005) Bicentenario,(006) Apoyo Ciudadano,567
05/03/2020,(10006) San Victorino,(002) Adulto Mayor,860
05/03/2020,(10006) San Victorino,(005) Discapacidad,300
05/03/2020,(10006) San Victorino,(006) Apoyo Ciudadano,1357
05/03/2020,(10007) Las Nieves,(002) Adulto Mayor,889
05/03/2020,(10007) Las Nieves,(005) Discapacidad,302
05/03/2020,(10007) Las Nieves,(006) Apoyo Ciudadano,1115
05/03/2020,(10008) San Diego,(002) Adulto Mayor,390
05/03/2020,(10008) San Diego,(005) Discapacidad,139
05/03/2020,(10008) San Diego,(006) Apoyo Ciudadano,705
05/03/2020,(10009) Museo Nacional,(002) Adulto Mayor,804
05/03/2020,(10009) Museo Nacional,(005) Discapacidad,301
05/03/2020,(10009) Museo Nacional,(006) Apoyo Ciudadano,1607
05/03/2020,(10010) San Bernardo,(002) Adulto Mayor,308
05/03/2020,(10010) San Bernardo,(005) Discapacidad,236
05/03/2020,(10010) San Bernardo,(006) Apoyo Ciudadano,584
05/03/2020,(12000) Puente Aranda,(002) Adulto Mayor,78
05/03/2020,(12000) Puente Aranda,(005) Discapacidad,33
05/03/2020,(12000) Puente Aranda,(006) Apoyo Ciudadano,172
05/03/2020,(12001) Carrera 43,(002) Adulto Mayor,271
05/03/2020,(12001) Carrera 43,(005) Discapacidad,118
05/03/2020,(12001) Carrera 43,(006) Apoyo Ciudadano,531
05/03/2020,(12002) CDS - Carrera 32,(002) Adulto Mayor,146
05/03/2020,(12002) CDS - Carrera 32,(005) Discapacidad,69
05/03/2020,(12002) CDS - Carrera 32,(006) Apoyo Ciudadano,395
05/03/2020,(12003) Ricaurte,(002) Adulto Mayor,355
05/03/2020,(12003) Ricaurte,(005) Discapacidad,111
05/03/2020,(12003) Ricaurte,(006) Apoyo Ciudadano,567
05/03/2020,(12004) Carrera 22,(002) Adulto Mayor,341
05/03/2020,(12004) Carrera 22,(005) Discapacidad,113
05/03/2020,(12004) Carrera 22,(006) Apoyo Ciudadano,502
05/03/2020,(12007) Zona Industrial,(002) Adulto Mayor,311
05/03/2020,(12007) Zona Industrial,(005) Discapacidad,124
05/03/2020,(12007) Zona Industrial,(006) Apoyo Ciudadano,616
05/03/2020,(14001) La Sabana,(002) Adulto Mayor,284
05/03/2020,(14001) La Sabana,(005) Discapacidad,103
05/03/2020,(14001) La Sabana,(006) Apoyo Ciudadano,359
05/03/2020,(14004) Museo del Oro,(002) Adulto Mayor,1397
05/03/2020,(14004) Museo del Oro,(005) Discapacidad,314
05/03/2020,(14004) Museo del Oro,(006) Apoyo Ciudadano,1212
05/03/2020,(14005) Las Aguas,(002) Adulto Mayor,946
05/03/2020,(14005) Las Aguas,(005) Discapacidad,211
05/03/2020,(14005) Las Aguas,(006) Apoyo Ciudadano,1053
05/03/2020,(40000) Cable Portal Tunal,(002) Adulto Mayor,489
05/03/2020,(40000) Cable Portal Tunal,(005) Discapacidad,304
05/03/2020,(40000) Cable Portal Tunal,(006) Apoyo Ciudadano,2872
05/03/2020,(40001) Juan Pablo II,(002) Adulto Mayor,116
05/03/2020,(40001) Juan Pablo II,(005) Discapacidad,108
05/03/2020,(40001) Juan Pablo II,(006) Apoyo Ciudadano,669
05/03/2020,(40002) Manitas,(002) Adulto Mayor,112
05/03/2020,(40002) Manitas,(005) Discapacidad,57
05/03/2020,(40002) Manitas,(006) Apoyo Ciudadano,632
05/03/2020,(40003) Mirador del Paraiso,(002) Adulto Mayor,259
05/03/2020,(40003) Mirador del Paraiso,(005) Discapacidad,192
05/03/2020,(40003) Mirador del Paraiso,(006) Apoyo Ciudadano,1581
05/03/2020,(57503) Ampliacion San Mateo,(002) Adulto Mayor,611
05/03/2020,(57503) Ampliacion San Mateo,(005) Discapacidad,164
05/03/2020,(57503) Ampliacion San Mateo,(006) Apoyo Ciudadano,1235
06/03/2020,(02000) Cabecera Autopista Norte,(002) Adulto Mayor,5095
06/03/2020,(02000) Cabecera Autopista Norte,(005) Discapacidad,1058
06/03/2020,(02000) Cabecera Autopista Norte,(006) Apoyo Ciudadano,5554
06/03/2020,(02001) Centro Comercial Santa Fe,(002) Adulto Mayor,736
06/03/2020,(02001) Centro Comercial Santa Fe,(005) Discapacidad,113
06/03/2020,(02001) Centro Comercial Santa Fe,(006) Apoyo Ciudadano,492
06/03/2020,(02101) Toberín,(002) Adulto Mayor,1756
06/03/2020,(02101) Toberín,(005) Discapacidad,247
06/03/2020,(02101) Toberín,(006) Apoyo Ciudadano,1195
06/03/2020,(02102) Calle 161,(002) Adulto Mayor,430
06/03/2020,(02102) Calle 161,(005) Discapacidad,74
06/03/2020,(02102) Calle 161,(006) Apoyo Ciudadano,273
06/03/2020,(02103) Mazurén,(002) Adulto Mayor,608
06/03/2020,(02103) Mazurén,(005) Discapacidad,65
06/03/2020,(02103) Mazurén,(006) Apoyo Ciudadano,330
06/03/2020,(02104) Calle 146,(002) Adulto Mayor,1345
06/03/2020,(02104) Calle 146,(005) Discapacidad,156
06/03/2020,(02104) Calle 146,(006) Apoyo Ciudadano,748
06/03/2020,(02105) Calle 142,(002) Adulto Mayor,1320
