,direccion,clase_de_prestador,nit_ips,codigo_de_habilitacion,id_ips,nombre_ips,longitud_ips,latitud_ips
2747,AK 45 NO. 123 14 P 2,Instituciones - IPS,800149384,110010918650,2290,LABORATORIO UAP SANTA BARBARA,-74.05365313976192,4.704355659628111
2757,CARRERA 54 # 65-85,Instituciones - IPS,860013874,110010825806,2318,SEDE PROPACE,-74.08099485034924,4.6641626599836705
2758,carrera 17 N° 16 - 31 Sur,Instituciones - IPS,900359092,110012151502,2319,Instituto Nacional de Demencias Emanuel SAS,-74.09988019994094,4.585523860078847
2760,"trasversal 27a # 53b -96 Piso 1 Consultorio 1, sala de procedimientos menores, Piso 2 Consultorio 2,Consultorio 3, Consultorio 4,Consultorio 5,Consultorio 6.",Instituciones - IPS,900298928,110012709901,2322,ART MEDICA S.A.S BOGOTA,-74.07515004010655,4.644797230300495
2762,CR 68B NO. 24 - 39 LC 2 - 55 CC SALITRE PLAZA,Instituciones - IPS,900407148,110012384525,2335,LAFAM OPTICAS,-74.10994621975485,4.653400850262307
2763,CR 7 NO. 139 07 LC 129 CC PALATINO,Instituciones - IPS,900407148,110012384527,2337,Grand visión by lafam,-74.02935392961709,4.715607219677333
2764,CL 26 NO. 62 49 LC 184 CC GRAN ESTACION,Instituciones - IPS,900407148,110012384528,2338,Multiopticas No. 15,-74.10042883971249,4.6482154698898945
2765,CR 15 NO. 123-30 LC 2 - 201 CC UNICENTRO,Instituciones - IPS,900407148,110012384530,2340,LAFAM OPTIICAS,-74.04115094998289,4.702134470042189
2766,CL 82 NO. 11 - 75 LC 113 CC EL RETIRO,Instituciones - IPS,900407148,110012384531,2341,LAFAM OPTICAS,-74.0541776597681,4.665794870015659
2767,CL 73 NO. 10 - 83 LC - 128 CC AV CHILE,Instituciones - IPS,900407148,110012384532,2342,LAFAM OPTICAS,-74.05790181981452,4.6574285303589225
2768,Cl. 110 No. 9A-70 Lc 205 CC Santa Ana,Instituciones - IPS,900407148,110012384543,2353,LAFAM OPTICAS,-74.03724138035678,4.690134870321886
2789,KR 28 # 74 - 24,Instituciones - IPS,900753563,110012755301,2419,U + MOVIL CLINICAL ATTENTION GROUP IPS SA-SIGLA U+MOVIL IPS SA,-74.0686706797101,4.666674229636503
2793,CL 44 # 59 75,Instituciones - IPS,900578105,110012760501,2430,HOSPITAL UNIVERSITARIO NACIONAL DE COLOMBIA,-74.09552838970045,4.649048059994842
2795,AV 19 NO. 103 72,Instituciones - IPS,830027558,110010231717,2445,SEDE 103 SALUD VISUAL,-74.051113819846,4.689712229659383
2796,Cl 139 No.94-55 LC 2,Instituciones - IPS,800065396,110010240426,2446,INSTITUTO DE DIAGNOSTICO MEDICO SEDE COMPENSAR SUBA,-74.08741555974079,4.737463229888946
2804,KR 16 A # 82 - 61 PI 1 y 2,Instituciones - IPS,860066942,110010733553,2465,SEDE CLINICA DEL COUNTRY,-74.05746996013156,4.668802570211141
2805,KR 16 # 82 - 57 PI 1,Instituciones - IPS,860066942,110010733554,2466,SEDE CLINICA DEL COUNTRY - TOMA DE MUESTRAS DE LABORATORIO CLINICO,-74.05689998986358,4.668954789601641
2806,Av Carrera 45 No 104 a 97,Instituciones - IPS,900759454,110012790501,2467,DENTIX AUTOPISTA 104 A BOGOTA,-74.05674644981522,4.693224470348297
2807,AC 100 # 23 - 59,Instituciones - IPS,860007336,110010817151,2468,CLINICA COLSUBSIDIO CALLE 100,-74.05670869991202,4.686158609669497
2811,Calle 47B Sur #24B-33 Local 3009-3010,Instituciones - IPS,860013779,110010899506,2474,ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA,-74.13032355964238,4.577896759815052
2812,KR 7 B Bis # 132 - 38 PI 4,Instituciones - IPS,860066942,110010733555,2476,SEDE FOREST MEDICAL CENTER,-74.02985302011422,4.711112560017363
2813,CL 50 NO. 9 67 CS 317,Instituciones - IPS,800167228,110010073304,2477,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,-74.06506208972162,4.636624950232704
2815,CARRERA 16 No 59-04,Instituciones - IPS,830090073,110010315505,2491,PROSEGUIR SEDE 3,-74.06736256017989,4.646716960299135
2817,CL102 No 70 35 TERCER PISO,Instituciones - IPS,800223206,110012123803,2494,BIENESTAR IPS LABORATORIOS,-74.07454377969772,4.695349739865222
2826,Carrera 7B BIS N°132-38 PISO 5,Instituciones - IPS,900352592,110012151202,2528,RANGEL REHABILITACION,-74.02985302011422,4.711112560017363
2827,CALLE 93 # 60B - 82 BG,Instituciones - IPS,900219120,110011908610,2532,VIVA 1A LABORATORIO,-74.06862497971665,4.682149040284301
2831,CLL 38 A SUR #34D - 25 LOCAL 1-145,Instituciones - IPS,890900650,110011114501,2562,OPTICA SANTA LUCIA FLAMINGO BOGOTA,-74.12298984032527,4.592466419715886
2833,Carrera 68B Bis No. 44 - 58 Torre B,Instituciones - IPS,830041314,110012311804,2570,Establecimiento de Sanidad Policial de Mediana Complejidad ESPAM BG. Edgar Yesid Duarte Valero Torre B,-74.10395936969607,4.656401329677573
2838,"Calle 123 N 7 - 60 PISO 1,2 Y 6",Instituciones - IPS,900713957,110012849101,2579,COMPLEJO QUIRURGICO SANTA BARBARA,-74.0306881398164,4.698895950148881
2840,CL 97 # 23-37 PISO 8 CS 801-804,Instituciones - IPS,830073010,110010625802,2583,MEDIPORT,-74.05690277014938,4.684613069639842
2841,Calle 26 No. 68c-61 LC 02,Instituciones - IPS,900618930,110012576404,2585,FURINKAZAN SALITRE,-74.10590091019775,4.656779520190962
2843,Carrera 18 No. 84-06 Piso 8 Ala Norte-Consultorio 16 Ala Sur,Instituciones - IPS,830001007,110010403510,2589,CENTRO DE DIAGNOSTICO ESPECIALIZADO COLMEDICA,-74.05746651958403,4.669711070060597
2850,Calle 83 #16A-44 Piso 502,Instituciones - IPS,860013779,110010899507,2606,ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA,-74.05735644002911,4.669563910364176
2852,AV 19 NO 109A - 65 P3,Instituciones - IPS,900618930,110012576407,2610,FURINKAZAN CHICO 109,-74.05062116038799,4.696309340260479
2854,CARRERA 19 A #82-85 CONS 201,Instituciones - IPS,900847140,110012878001,2625,UNIDAD DE GASTROENTEROLOGIA Y ECOENDOSCOPIA UGEC SAS,-74.05886613971246,4.669930030072745
2863,AVENIDA CARRERA 30 N° 12-33,Instituciones - IPS,900900122,110012894201,2655,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,-74.09347666993088,4.613053909568092
2865,Calle 127 Nº 16 A - 27 Consultorio 408,Instituciones - IPS,900536325,110012427904,2660,PSQ SEDE 6,-74.0448741398488,4.703991669942181
2866,Calle 127 No.14 A-44,Instituciones - IPS,900759454,110012790503,2662,DENTIX BOGOTA UNICENTRO,-74.04231104961217,4.704471080276313
2877,CALLE 79 A NO. 18 -36,Instituciones - IPS,800049104,110012329303,2687,COLMEDICOS BOGOTA LOS HEROES,-74.05927058999944,4.66715048980431
2878,CARRERA 10 # 1C - 07 SUR,Instituciones - IPS,800215908,110010485724,2689,CLINICA ESIMED POLICARPA,-74.08665750021864,4.587326639741046
2879,AUTOPISTA NORTE # 103 B - 95,Instituciones - IPS,800215908,110010485720,2692,CAP CENTRO DE ATENCIÓN PRIORITARIA ESIMED,-74.05689598966563,4.6913080504216085
2880,CARRERA 45 # 100 - 74,Instituciones - IPS,800215908,110010485723,2694,TORRE DE ESPECIALISTAS ESIMED AUTOPISTA NORTE,-74.0563590899765,4.688202169661672
2881,CARRERA 12 # 138 - 91,Instituciones - IPS,800215908,110010485726,2696,CLINICA ESIMED BOGOTA NORTE,-74.0378368897283,4.7195643298109315
2882,CALLE 74 # 20 C - 19,Instituciones - IPS,800215908,110010485729,2699,CLINICA ESIMED SANTA ROSA DE LIMA,-74.06394449028673,4.663097229991093
2883,CR 45 NO. 94-67,Instituciones - IPS,800215908,110010485733,2702,CLINICA ESIMED MATERNO INFANTIL,-74.05852690981003,4.682992220239579
2885,AVENIDA CRA. 45 # 105 -43,Instituciones - IPS,900772053,110012737002,2708,CEPAIN IPS BOGOTÁ 105,-74.05660857997867,4.693764389954188
2887,AV 68 N°13 71,Instituciones - IPS,800215908,110010485732,2710,CENTRO DE ATENCION DE URGENCIAS AV. 68 ESIMED,-74.11704433971902,4.638202029689428
2891,AC 116 9 - 72 CONSULTORIO 402,Instituciones - IPS,900828394,110012921401,2722,UNIDAD DE TRATAMIENTO DEL DOLOR COLOMBIA SAS. SIGLA: UTD-COLOMBIA,-74.03610558015595,4.695180759920164
2894,CALLE 94 A No. 21-23,Instituciones - IPS,900370857,110012153901,2728,AESTHETIC CLINICAL CENTER,-74.05574438989557,4.682002740019801
2902,CRA 19 A NO. 82 85 Consultorio 601,Instituciones - IPS,900439194,110012957901,2754,SERVITRAUMAX SAS,-74.05886613971246,4.669930030072745
2905,CALLE 116 16 27 PISO 2,Instituciones - IPS,860007336,110010817154,2759,CONSULTORIO MÉDICO COLSUBSIDIO CALLE 116,-74.04556828962842,4.696674820155283
2906,CR 11 NO. 84-09 LC 09 ED AMADEUS,Instituciones - IPS,900759454,110012790507,2762,DENTIX BOGOTA ANDINO,-74.05205304979805,4.667503119846481
2909,Calle 23 F No. 73F -53,Instituciones - IPS,900944986,110012971201,2773,"Centro de Medicina Alternativa Integral SAS ""CENTRO MAI IPS""",-74.11998460020409,4.664217690292308
2910,calle 53b # 28 -39,Instituciones - IPS,900870114,110012886302,2776,cifes,-74.07742645008825,4.643687920419444
2911,CR 16 A NO. 84 - 05 PS 3 - 5 y 7,Instituciones - IPS,811007832,110010778212,2777,IPS SURA COUNTRY,-74.05711429016112,4.669531529729501
2912,Carrera 14 # 94 A - 55,Instituciones - IPS,860013570,110010559731,2780,Óptica Cafam Calle 94,-74.04928410971574,4.680357009902143
2914,CLL 38 A SUR # 34 D 25 LOCAL 1-012,Instituciones - IPS,890900650,110011114502,2788,OPTICA SANTA LUCIA BOGOTA,-74.12298984032527,4.592466419715886
2917,Calle 26 Sur # 78 - 60,Instituciones - IPS,860049972,110010893005,2801,ORIENTAME - SEDE KENNEDY,-74.14651789979928,4.626028849826894
2921,CR 32 No.25 B-80,Instituciones - IPS,830058292,110010369406,2809,UROBOSQUE SEDE SUR,-74.08233000018636,4.628260720388958
2923,AC 127 20 56,Instituciones - IPS,800149384,110010918655,2816,CLINICA PEDIATRICA,-74.05085663038352,4.706675739904666
2924,calle 6 a no 70b-06,Instituciones - IPS,900412444,110012213904,2817,HOSPITAL ORTOPEDICO SAS AMERICAS SEDE 2,-74.13191414004064,4.63053400971239
2925,calle 38 A sur No 34 D-50 C.C LC 1077,Instituciones - IPS,900407148,110012384553,2818,Grand Vision By Lafam,-74.12305163992525,4.592969969731749
2927,CALLE 134 Nº 7 - 83 Consultorio 241 Edificio Altos del Bosque,Instituciones - IPS,900267940,110012315902,2826,ILANS 134,-74.02988025972857,4.711481560440283
2928,KR 91 # 145 A 47 LC 153/154,Instituciones - IPS,860007336,110010817155,2828,CONSULTORIO MÉDICO COLSUBSIDIO SUBAZAR,-74.08509047993532,4.738748300116267
2930,CARRERA 14 B NUMERO 1-45 SUR,Instituciones - IPS,900959051,110013028901,2836,UNIDAD DE SERVICIOS DE SALUD SANTA CLARA,-74.0923850596555,4.591215189668986
2931,KR 3 # 12 D 23,Instituciones - IPS,900959051,110013028910,2842,UNIDAD DE SERVICIOS DE SALUD LA CANDELARIA,-74.06957444956463,4.599774939787407
2932,CARRERA 18 A NUMERO 3 A 27,Instituciones - IPS,900959051,110013028912,2843,UNIDAD DE SERVICIOS DE SALUD LA FAYETTE,-74.0899195201705,4.596841470437384
2933,CARRERA 18 NUMERO 8 -99,Instituciones - IPS,900959051,110013028914,2844,UNIDAD DE SERVICIOS DE SALUD RICAURTE,-74.08620537993276,4.602154190220593
2934,CL 6 NUMERO 4 A 26 ESTE,Instituciones - IPS,900959051,110013028917,2847,UNIDAD DE SERVICIOS DE SALUD JORGE ELIECER GAITAN,-74.06988044000491,4.589946600328997
2935,TRANSVERSAL 5 L BIS NUMERO 48 F- 69 SUR,Instituciones - IPS,900959051,110013028919,2849,UNIDAD DE SERVICIOS DE SALUD CHIRCALES,-74.11223316966979,4.557681369862528
2936,CALLE 49 A NUMERO 16-63,Instituciones - IPS,900959051,110013028926,2853,UNIDAD DE SERVICIOS DE SALUD CRONICOS,-74.06955716957181,4.637311690346207
2937,KR 10 NUMERO 1-66 SUR,Instituciones - IPS,900959051,110013028928,2855,UNIDAD DE SERVICIOS DE SALUD MATERNO INFANTIL,-74.08535754008615,4.588157530147656
2938,DIAGONAL 39 SUR NUMERO 3-20 ESTE,Instituciones - IPS,900959051,110013028929,2856,UNIDAD DE SERVICIOS DE SALUD VICTORIA,-74.0943908602427,4.552774260285198
2939,CARRERA 12 D NUMERO 26 A -62 SUR,Instituciones - IPS,900959051,110013028925,2857,UNIDAD DE SERVICIOS DE SALUD SAN JOSE OBRERO,-74.10223633989568,4.575949719690311
2940,CALLE 165 # 7 06,Instituciones - IPS,900971006,110013029101,2858,UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR,-74.02305253985145,4.7421762396392495
2941,CARRERA 65 # 103 66,Instituciones - IPS,900971006,110013029102,2859,UNIDAD DE SERVICIOS DE SALUD FRAY BARTOLOMÉ DE LAS CASAS,-74.06764683025492,4.692863620052391
2942,CALLE 64 C # 121 - 76,Instituciones - IPS,900971006,110013029104,2861,UNIDAD DE SERVICIOS DE SALUD EMAUS,-74.14043568997982,4.715299659688566
2943,CARRERA 74 A # 69 A - 38,Instituciones - IPS,900971006,110013029106,2863,UNIDAD DE SERVICIOS DE SALUD BOYACÁ REAL,-74.09932952009535,4.68608898032902
2944,CALLE 128A Nº53A-17,Instituciones - IPS,900971006,110013029117,2871,UNIDAD DE SERVICIOS DE SALUD PRADO VERANIEGO,-74.06071820980844,4.713666610082459
2945,CALLE 136A Nº153A-21,Instituciones - IPS,900971006,110013029121,2875,UNIDAD DE SERVICIOS DE SALUD J.B SCALABRINI,-74.12488178034853,4.743764340163755
2946,Calle 66 No 15-41,Instituciones - IPS,900971006,110013029123,2876,UNIDAD DE SERVICIOS DE SALUD CHAPINERO,-74.06567518002156,4.653525510411811
2947,CALLE 165 # 7-38,Instituciones - IPS,900971006,110013029126,2877,UNIDAD DE SERVICIOS DE SALUD SERVITÁ,-74.02314927044125,4.741538880266705
2948,CRA 16C # 160-44,Instituciones - IPS,900971006,110013029131,2881,UNIDAD DE SERVICIOS DE SALUD ORQUÍDEAS,-74.03994305009904,4.739559849624899
2949,CALLE 91 # 89 A -20,Instituciones - IPS,900971006,110013029109,2884,UNIDAD DE SERVICIOS DE SALUD QUIRIGUA,-74.09575194983196,4.713338509779946
2950,CARRERA 69 # 68 A - 34,Instituciones - IPS,900971006,110013029110,2885,UNIDAD DE SERVICIOS DE SALUD BELLAVISTA,-74.09059994998077,4.677768669655824
2951,CR 20 47B-35 SUR,Instituciones - IPS,900958564,110013029401,2887,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,-74.12823188999548,4.571451640422253
2952,KR 18 B No. 60 G - 36 SUR,Instituciones - IPS,900958564,110013029402,2888,UNIDAD DE SERVICIOS DE SALUD MEISSEN,-74.13870319013972,4.559554840121701
2953,CL 48 B SUR No. 28 - 80,Instituciones - IPS,900958564,110013029406,2892,UNIDAD DE SERVICIOS DE SALUD EL CARMEN - MATERNO INFANTIL,-74.13187109007728,4.583144410004492
2954,KR 28 No. 63 A - 04 SUR,Instituciones - IPS,900958564,110013029415,2899,UNIDAD DE SERVICIOS DE SALUD CANDELARIA I,-74.14911844978327,4.56914780011485
2955,KR 76 B No. 60 A - 42 SUR,Instituciones - IPS,900958564,110013029424,2904,UNIDAD DE SERVICIOS DE SALUD SAN ISIDRO,-74.17964292016833,4.591129500332629
2956,KR 27 L No. 71 H - 46 SUR,Instituciones - IPS,900958564,110013029425,2905,UNIDAD DE SERVICIOS DE SALUD PARAÍSO,-74.1619085002035,4.551448149636896
2957,KR 46 No. 69 D - 09 SUR,Instituciones - IPS,900958564,110013029427,2907,UNIDAD DE SERVICIOS DE SALUD MANUELA BELTRÁN II,-74.15796047998828,4.573078140392034
2958,KR 13 No. 135 A - 42 SUR,Instituciones - IPS,900958564,110013029430,2909,UNIDAD DE SERVICIOS DE SALUD USME,-74.12177583010086,4.4731294696430774
2959,KR 6 B ESTE No. 89 - 44 SUR,Instituciones - IPS,900958564,110013029432,2911,UNIDAD DE SERVICIOS DE SALUD LA REFORMA,-74.10207696978114,4.501046359567778
2960,CL 76 SUR No. 14 - 74,Instituciones - IPS,900958564,110013029434,2913,UNIDAD DE SERVICIOS DE SALUD MARICHUELA,-74.1165977997677,4.513344350383627
2961,KR 5 No. 103 - 10 SUR,Instituciones - IPS,900958564,110013029439,2917,UNIDAD DE SERVICIOS DE SALUD LORENZO ALCANTUZ,-74.11440987024822,4.494897400383852
2962,Carrera 18 C BIS A 80 A 41 SUR,Instituciones - IPS,900958564,110013029448,2922,UNIDAD DE SERVICIOS DE SALUD LIMONAR,-74.14500343006178,4.536517999679962
2963,TV 74 F # 40 B 54 SUR,Instituciones - IPS,900959048,110013029601,2923,Unidad de Servicios de Salud Occidente de Kennedy,-74.15348702977347,4.616289829662537
2964,CALLE 37 D SUR # 68 H 50,Instituciones - IPS,900959048,110013029602,2924,Unidad de Servicios de Salud Mental Floralia,-74.13779790033574,4.60641904019065
2965,Diagonal 38 sur No. 82 - 30,Instituciones - IPS,900959048,110013029604,2926,Unidad de Servicios de Salud 71 Patio Bonito,-74.16109836983587,4.63447791987279
2966,Calle 40C sur No. 79 - 10,Instituciones - IPS,900959048,110013029608,2930,Unidad de Servicios de Salud 30 Bomberos,-74.15842528987585,4.62245537960671
2967,Carrera 79D No. 6 -15,Instituciones - IPS,900959048,110013029611,2933,Unidad de Servicios de Salud 37 Pio XII,-74.15164425993562,4.635167040195174
2968,Calle 14 No. 79 A - 25,Instituciones - IPS,900959048,110013029613,2935,Unidad de Servicios de Salud 60 Visión de Colombia,-74.13512871008086,4.650591290434776
2969,Calle 38D sur No. 68 C - 48,Instituciones - IPS,900959048,110013029614,2936,Unidad de Servicios de Salud 63 Alquería,-74.13687045987346,4.602244880041179
2970,Calle 57B sur No. 80H No. 53,Instituciones - IPS,900959048,110013029619,2939,Unidad de Servicios de Salud 91 Class,-74.17860336995862,4.61438635014657
2971,Carrera 60 No. 4 - 15,Instituciones - IPS,900959048,110013029622,2942,Unidad de Servicios de Salud 17 Trinidad Galán,-74.12056112997031,4.62241318956397
2972,Calle 65 sur No 80H-44,Instituciones - IPS,900959048,110013029624,2944,Unidad de Servicios de Salud Bosa Centro,-74.18568781037763,4.6093696798396735
2973,Calle 57 Sur # 89B - 19,Instituciones - IPS,900959048,110013029641,2958,Unidad de Servicios de Salud Cabañas,-74.19016088958821,4.63095624990984
2974,Transversal 72b No. 44D - 21 Sur,Instituciones - IPS,900959048,110013029649,2962,Unidad de Servicios de Salud Nuevas Delicias,-74.14665375022305,4.599929959701601
2975,Cra 78 #35-21 Sur,Instituciones - IPS,900959048,110013029651,2964,Unidad de Servicios de Salud 29 Kennedy,-74.14833012961243,4.623594300289369
2976,CARRERA 19A N° 85-11,Instituciones - IPS,800127648,110010845605,2972,HORUS IBERIA CALLE 85,-74.05797594969009,4.671706489571636
2979,Carrera 12#98-64 SALA 1 PI 2,Instituciones - IPS,830027158,110011243703,2977,RIESGO DE FRACTURA S A,-74.04580584012214,4.682405239812788
